symbol,side,entry_time,exit_time,hold_time_minutes,entry_price,exit_price,size,entry_cost,exit_value,pnl,pnl_pct,total_fees
BTC,LONG,2025-10-07 00:49:07,2025-10-07 01:40:47,51.666666666666664,,,,1243.16,1245.41,2.25,0.18099037935583512,1.0
BTC,SHORT,2025-11-02 10:16:00,2025-11-02 10:45:02,29.033333333333335,,,,107.17999999999999,107.07000000000001,0.10999999999998522,0.10263108788951786,0.08
BTC,LONG,2025-11-02 12:50:31,2025-11-02 12:57:39,7.133333333333334,,,,98.12,98.02,-0.10000000000000853,-0.10191602119854108,0.08
BTC,LONG,2025-11-02 16:38:10,2025-11-02 16:46:13,8.05,,,,83.57000000000001,83.59,0.01999999999999602,0.02393203302620081,0.06
BTC,SHORT,2025-11-02 17:29:56,2025-11-02 17:37:10,7.233333333333333,,,,93.35,93.5,-0.15000000000000568,-0.16068559185860276,0.08
BTC,LONG,2025-11-07 16:14:46,2025-11-07 16:15:08,0.36666666666666664,,,,15.43,15.41,-0.019999999999999574,-0.1296176279974049,0.02
BTC,SHORT,2025-11-07 16:17:47,2025-11-07 17:08:39,50.86666666666667,,,,15.41,15.48,-0.07000000000000028,-0.4542504866969519,0.02
BTC,LONG,2025-11-07 17:27:18,2025-11-07 17:33:09,5.85,,,,101.02000000000001,42.36,-58.66000000000001,-58.06770936448229,0.06
BTC,LONG,2025-11-07 17:27:18,2025-11-07 17:33:09,5.85,,,,274.21000000000004,333.74,59.52999999999997,21.709638598154687,0.24
BTC,LONG,2025-11-07 17:39:03,2025-11-07 17:44:30,5.45,,,,39.330000000000005,163.89000000000001,124.56,316.7048054919908,0.09000000000000001
BTC,LONG,2025-11-07 17:39:03,2025-11-07 17:44:30,5.45,,,,37.25,212.65,175.4,470.87248322147656,0.09999999999999999
BTC,SHORT,2025-11-07 17:50:02,2025-11-07 17:55:52,5.833333333333333,,,,375.24,36.309999999999995,338.93,90.32352627651636,0.16
BTC,SHORT,2025-11-07 18:01:37,2025-11-07 18:07:01,5.4,,,,374.68,374.46,0.22000000000002728,0.05871677164514446,0.3
BTC,SHORT,2025-11-07 18:18:17,2025-11-07 18:24:03,5.766666666666667,,,,374.62,374.51,0.11000000000001364,0.02936308792910513,0.3
BTC,SHORT,2025-11-07 18:40:43,2025-11-07 18:51:39,10.933333333333334,,,,374.99,38.32,336.67,89.78106082828876,0.16999999999999998
ETH,LONG,2025-10-30 13:41:20,2025-10-30 17:37:17,235.95,,,,29.87,117.7,87.83,294.04084365584197,0.060000000000000005
ETH,LONG,2025-10-30 13:44:16,2025-11-02 10:59:37,4155.35,,,,29.84,119.48,89.64,300.40214477211794,0.060000000000000005
ETH,LONG,2025-10-30 13:50:20,2025-11-02 11:44:09,4193.816666666667,,,,29.91,38.48,8.569999999999997,28.65262454028752,0.03
ETH,LONG,2025-10-30 13:56:34,2025-11-02 11:44:09,4187.583333333333,,,,29.85,38.48,8.629999999999995,28.911222780569496,0.03
ETH,LONG,2025-11-02 10:51:39,2025-11-02 11:44:09,52.5,,,,119.46,20.009999999999998,-99.44999999999999,-83.24962330487192,0.060000000000000005
ETH,LONG,2025-11-02 11:36:23,2025-11-02 12:57:38,81.25,,,,97.07000000000001,100.58,3.509999999999991,3.6159472545585563,0.08
ETH,LONG,2025-11-02 12:42:52,2025-11-02 15:33:45,170.88333333333333,,,,100.65,86.42,-14.230000000000004,-14.13810233482365,0.07
ETH,LONG,2025-11-02 15:26:27,2025-11-02 16:02:50,36.38333333333333,,,,86.42,94.58999999999999,8.169999999999987,9.453830131913895,0.07
ETH,LONG,2025-11-02 15:40:50,2025-11-02 16:23:51,43.016666666666666,,,,94.64,94.75,0.10999999999999943,0.116229923922231,0.08
ETH,LONG,2025-11-02 16:16:51,2025-11-02 16:46:12,29.35,,,,94.94000000000001,94.16,-0.7800000000000153,-0.8215715188540291,0.08
ETH,LONG,2025-11-02 16:31:08,2025-11-02 17:29:54,58.766666666666666,,,,94.33000000000001,76.61,-17.720000000000013,-18.785116081840357,0.07
ETH,LONG,2025-11-02 17:22:31,2025-11-03 20:48:19,1645.8,,,,76.69,21.919999999999998,-54.769999999999996,-71.41739470595905,0.04
ETH,LONG,2025-11-03 12:44:03,2025-11-03 21:06:38,502.5833333333333,,,,10.8,43.15,32.349999999999994,299.53703703703695,0.02
ETH,SHORT,2025-11-07 16:17:53,2025-11-07 17:08:51,50.96666666666667,,,,15.07,15.14,-0.07000000000000028,-0.46449900464499194,0.02
ETH,LONG,2025-11-03 14:02:28,2025-11-07 17:33:14,5970.766666666666,,,,11.22,376.72,365.5,3257.575757575757,0.15
ETH,LONG,2025-11-03 20:52:37,2025-11-07 17:44:36,5571.983333333334,,,,43.220000000000006,89.66,46.43999999999999,107.45025451180005,0.06
ETH,LONG,2025-11-07 17:27:22,2025-11-07 17:44:36,17.233333333333334,,,,375.23999999999995,286.28,-88.95999999999998,-23.707493870589488,0.26
ETH,SHORT,2025-11-07 17:50:05,2025-11-07 17:55:47,5.7,,,,375.19,376.46999999999997,-1.2799999999999727,-0.34116047869078936,0.3
ETH,SHORT,2025-11-07 18:18:20,2025-11-07 18:24:09,5.816666666666666,,,,374.85,375.08,-0.22999999999996135,-0.061357876483916586,0.3
ETH,SHORT,2025-11-07 18:29:38,2025-11-07 18:35:07,5.483333333333333,,,,374.56,375.15999999999997,-0.5999999999999659,-0.16018795386586018,0.3
ETH,SHORT,2025-11-07 18:40:39,2025-11-07 18:46:07,5.466666666666667,,,,374.71000000000004,375.2,-0.48999999999995225,-0.13076779376049535,0.3
ETH,SHORT,2025-11-07 18:51:33,2025-11-07 18:57:07,5.566666666666666,,,,374.99,375.77,-0.7799999999999727,-0.20800554681457442,0.3
ETH,SHORT,2025-11-07 19:02:38,2025-11-07 19:08:03,5.416666666666667,,,,374.77000000000004,375.71999999999997,-0.9499999999999318,-0.2534888064679488,0.3
DOGE,SHORT,2025-10-30 23:13:23,2025-10-30 23:24:18,10.916666666666666,0.18391,0.18475,,29.97,0.18,29.79,99.3993993993994,0.01
DOGE,LONG,2025-10-31 15:13:55,2025-10-31 15:19:28,5.55,0.18473,0.1844,,29.94,29.86,-0.08000000000000185,-0.2672010688042814,0.02
DOGE,LONG,2025-10-31 16:37:36,2025-10-31 16:45:20,7.733333333333333,0.18659,0.18734,,29.860000000000003,29.959999999999997,0.09999999999999432,0.33489618218350403,0.02
DOGE,SHORT,2025-10-31 19:33:44,2025-10-31 19:43:15,9.516666666666667,0.18662,0.18621,,92.89999999999999,92.77000000000001,0.12999999999998124,0.13993541442409177,0.08
DOGE,LONG,2025-10-31 22:59:16,2025-10-31 23:09:39,10.383333333333333,0.18573,0.18508,,92.91000000000001,92.5,-0.4100000000000108,-0.4412872672478859,0.08
DOGE,LONG,2025-11-01 00:31:26,2025-11-01 00:41:01,9.583333333333334,0.18669,0.18679,,111.68,111.66,-0.020000000000010232,-0.017908309455596554,0.08
DOGE,LONG,2025-11-01 05:28:56,2025-11-01 05:41:49,12.883333333333333,0.18684,0.18687,,885.41,53.05,-832.36,-94.00842547520358,0.37
DOGE,SHORT,2025-11-02 05:44:16,2025-11-02 05:55:08,10.866666666666667,0.18726,0.18717,,614.52,614.73,-0.21000000000003638,-0.03417301308338807,0.5
DOGE,SHORT,2025-11-07 16:47:10,2025-11-07 17:08:57,21.783333333333335,0.18041,0.1803,,374.38,374.45,-0.06999999999999318,-0.018697579998929743,0.3
DOGE,SHORT,2025-11-07 17:27:28,2025-11-07 17:33:26,5.966666666666667,0.17918,0.17955,,374.87,375.95,-1.079999999999984,-0.28809987462319847,0.3
DOGE,SHORT,2025-11-07 18:07:07,2025-11-07 18:12:33,5.433333333333334,0.18062,0.18084,,375.18,375.94,-0.7599999999999909,-0.20256943333866168,0.3
DOGE,SHORT,2025-11-07 18:29:41,2025-11-07 18:35:13,5.533333333333333,0.18067,0.18124,,374.56,376.03999999999996,-1.4799999999999613,-0.39513028620246726,0.3
DOGE,SHORT,2025-11-07 18:51:36,2025-11-07 18:57:13,5.616666666666666,0.18063,0.18066,,71.5,374.84,-303.34,-424.2517482517482,0.18
SOL,LONG,2025-10-06 16:55:49,2025-10-07 00:20:15,444.43333333333334,235.24,233.46,,275.34000000000003,273.03999999999996,-2.300000000000068,-0.8353308636595003,0.22
SOL,LONG,2025-10-07 00:43:16,2025-10-07 00:47:14,3.966666666666667,233.41,233.54,,11.67,11.68,0.009999999999999787,0.08568980291345148,0.0
SOL,LONG,2025-10-07 00:52:28,2025-10-07 01:13:07,20.65,233.5,232.99,,11.68,16.299999999999997,4.619999999999997,39.55479452054792,0.01
SOL,LONG,2025-10-07 01:00:14,2025-10-07 01:26:01,25.783333333333335,233.81,233.66,,16.380000000000003,14.01,-2.3700000000000028,-14.468864468864485,0.02
SOL,LONG,2025-10-07 01:15:23,2025-10-07 01:34:20,18.95,233.07,234.36,,13.99,11.72,-2.2699999999999996,-16.225875625446744,0.01
SOL,LONG,2025-10-07 01:30:32,2025-10-07 01:40:53,10.35,233.86,234.68,,11.69,28.15,16.46,140.80410607356717,0.01
SOL,LONG,2025-10-07 01:38:11,2025-10-07 01:50:36,12.416666666666666,234.61,235.07,,16.430000000000003,11.75,-4.680000000000003,-28.48447961046867,0.01
SOL,LONG,2025-10-07 01:45:37,2025-10-07 01:50:55,5.3,234.43,235.01,,14.08,14.09,0.009999999999999787,0.07102272727272575,0.02
SOL,LONG,2025-10-07 01:46:00,2025-10-07 02:21:29,35.483333333333334,234.5,234.68,,11.73,11.73,0.0,0.0,0.0
SOL,LONG,2025-10-07 01:46:10,2025-10-07 02:28:25,42.25,234.61,234.86,,14.09,11.74,-2.3499999999999996,-16.678495386799145,0.01
SOL,LONG,2025-10-07 01:56:28,2025-10-07 02:28:48,32.333333333333336,234.86,234.84,,11.74,14.08,2.34,19.931856899488924,0.01
SOL,LONG,2025-10-07 02:01:15,2025-10-07 02:28:52,27.616666666666667,234.81,234.84,,16.450000000000003,16.43,-0.020000000000003126,-0.121580547112481,0.02
SOL,LONG,2025-10-07 02:01:28,2025-10-07 02:40:10,38.7,234.77,234.86,,14.1,14.08,-0.019999999999999574,-0.14184397163120266,0.02
SOL,LONG,2025-10-07 02:01:31,2025-10-07 02:40:22,38.85,234.74,234.86,,14.09,14.08,-0.009999999999999787,-0.07097232079488848,0.02
SOL,LONG,2025-10-07 02:16:36,2025-10-07 02:40:33,23.95,234.38,234.91,,16.42,11.75,-4.670000000000002,-28.440925700365415,0.01
SOL,LONG,2025-10-07 02:16:39,2025-10-07 02:40:34,23.916666666666668,234.38,234.91,,14.07,14.08,0.009999999999999787,0.07107320540156209,0.02
SOL,LONG,2025-10-07 02:17:02,2025-10-07 03:15:34,58.53333333333333,234.31,232.75,,11.72,11.64,-0.08000000000000007,-0.6825938566552906,0.0
SOL,LONG,2025-10-07 02:18:25,2025-10-07 03:23:59,65.56666666666666,234.17,231.84,,11.71,11.59,-0.120000000000001,-1.0247651579846369,0.0
SOL,LONG,2025-10-07 02:31:49,2025-10-07 04:15:50,104.01666666666667,234.38,230.11,,14.07,13.8,-0.2699999999999996,-1.9189765458422146,0.02
SOL,LONG,2025-10-07 02:33:28,2025-10-07 04:50:30,137.03333333333333,234.33,230.69,,14.07,13.83,-0.2400000000000002,-1.705756929637528,0.02
SOL,LONG,2025-10-07 02:33:43,2025-10-07 05:08:51,155.13333333333333,234.32,229.15,,14.07,16.029999999999998,1.9599999999999973,13.930348258706449,0.02
SOL,LONG,2025-10-07 02:34:25,2025-10-07 06:25:56,231.51666666666668,234.36,229.87,,11.72,16.08,4.359999999999998,37.201365187713286,0.01
SOL,LONG,2025-10-07 03:03:44,2025-10-07 12:07:44,544.0,233.59,221.93,,11.68,2.22,-9.459999999999999,-80.9931506849315,0.0
SOL,LONG,2025-10-07 03:19:23,2025-10-07 12:07:44,528.35,232.72,221.97,,6.98,104.28999999999999,97.30999999999999,1394.126074498567,0.04
SOL,SHORT,2025-10-07 12:13:22,2025-10-07 15:50:52,217.5,223.38,222.16,,13.39,15.56,-2.17,-16.206123973114263,0.02
SOL,SHORT,2025-10-07 12:14:51,2025-10-07 16:06:08,231.28333333333333,223.3,222.16,,15.620000000000001,131.12,-115.5,-739.4366197183098,0.060000000000000005
SOL,SHORT,2025-10-07 13:44:03,2025-10-07 17:26:58,222.91666666666666,224.02,223.53,,11.2,13.42,-2.2200000000000006,-19.82142857142858,0.01
SOL,LONG,2025-10-07 03:19:23,2025-10-07 18:00:40,881.2833333333333,232.74,223.09,,4.65,13.38,8.73,187.74193548387098,0.01
SOL,SHORT,2025-10-07 13:57:44,2025-10-07 18:19:57,262.21666666666664,224.5,223.97,,11.23,11.2,0.030000000000001137,0.26714158504008134,0.0
SOL,LONG,2025-10-07 03:49:51,2025-10-07 18:39:51,890.0,230.38,223.59,,16.14,13.41,-2.7300000000000004,-16.91449814126394,0.02
SOL,LONG,2025-10-07 04:05:12,2025-10-07 20:02:58,957.7666666666667,230.83,221.91,,13.86,2.22,-11.639999999999999,-83.98268398268398,0.01
SOL,SHORT,2025-10-07 14:10:47,2025-10-07 20:05:14,354.45,223.79,222.1,,11.19,33.33,-22.14,-197.85522788203755,0.01
SOL,LONG,2025-10-07 04:20:25,2025-10-07 20:09:41,949.2666666666667,230.19,221.96,,13.82,6.66,-7.16,-51.808972503617944,0.01
SOL,SHORT,2025-10-07 14:14:04,2025-10-07 23:18:58,544.9,223.94,222.25,,11.2,28.900000000000002,-17.700000000000003,-158.03571428571433,0.01
SOL,LONG,2025-10-07 05:06:33,2025-10-08 15:27:55,2061.366666666667,229.89,227.56,,16.1,88.71,72.60999999999999,450.9937888198756,0.05
SOL,LONG,2025-10-07 05:21:47,2025-10-29 23:20:14,32758.45,228.39,196.43,,11.42,11.79,0.3699999999999992,3.2399299474605887,0.0
SOL,SHORT,2025-10-07 14:17:46,2025-10-29 23:49:49,32252.05,223.31,197.26,,15.620000000000001,73.02,-57.39999999999999,-367.47759282970543,0.04
SOL,LONG,2025-10-07 05:37:08,2025-10-30 01:32:15,32875.11666666667,229.07,190.78,,13.75,34.330000000000005,20.580000000000005,149.67272727272731,0.02
SOL,LONG,2025-10-07 05:52:29,2025-10-30 01:36:51,32864.36666666667,229.98,194.09,,16.110000000000003,38.8,22.689999999999994,140.84419615145868,0.03
SOL,SHORT,2025-10-07 14:47:47,2025-10-30 02:48:05,32400.3,224.11,195.01,,15.68,35.11,-19.43,-123.91581632653062,0.02
SOL,SHORT,2025-10-07 14:54:02,2025-10-30 09:17:55,32783.88333333333,223.18,190.22,,13.38,38.06,-24.68,-184.45440956651717,0.03
SOL,SHORT,2025-10-07 15:18:38,2025-10-30 10:38:13,32839.583333333336,222.23,186.4,,13.32,35.43,-22.11,-165.990990990991,0.02
SOL,SHORT,2025-10-07 15:59:18,2025-10-30 13:10:46,32951.46666666667,221.37,185.28,,15.49,35.21,-19.72,-127.30794060684312,0.02
SOL,LONG,2025-10-07 17:48:15,2025-10-30 16:36:59,33048.73333333333,223.88,179.71,,13.44,32.34,18.900000000000006,140.62500000000006,0.02
SOL,LONG,2025-10-07 18:19:57,2025-10-30 17:37:20,33077.38333333333,223.97,180.84,,2.24,61.47,59.23,2644.196428571428,0.02
SOL,LONG,2025-10-07 18:31:19,2025-10-30 18:56:43,33145.4,224.06,182.35,,13.45,27.34,13.89,103.27137546468404,0.02
SOL,LONG,2025-10-07 20:05:14,2025-10-30 18:56:43,33051.48333333333,222.1,182.3,,6.66,1.82,-4.84,-72.67267267267266,0.0
SOL,LONG,2025-10-07 23:18:58,2025-10-31 10:23:51,33784.88333333333,222.25,186.97,,6.67,29.91,23.240000000000002,348.4257871064468,0.01
SOL,LONG,2025-10-08 02:55:21,2025-10-31 14:50:22,33835.01666666667,219.11,185.4,,39.46,29.65,-9.810000000000002,-24.860618347693872,0.03
SOL,LONG,2025-10-08 02:57:08,2025-10-31 15:06:23,33849.25,219.46,185.18,,39.52,29.619999999999997,-9.900000000000006,-25.050607287449406,0.03
SOL,LONG,2025-10-29 23:19:41,2025-10-31 15:34:45,2415.0666666666666,196.46,184.63,,11.79,29.529999999999998,17.74,150.46649703138252,0.01
SOL,LONG,2025-10-30 01:17:18,2025-10-31 15:50:36,2313.3,192.86,185.63,,34.72,29.689999999999998,-5.030000000000001,-14.487327188940096,0.02
SOL,LONG,2025-10-30 01:33:02,2025-10-31 16:06:03,2313.016666666667,190.29,185.16,,38.080000000000005,29.619999999999997,-8.460000000000008,-22.216386554621867,0.03
SOL,LONG,2025-10-30 14:13:32,2025-11-02 10:59:39,4126.116666666667,184.09,185.0,,29.46,116.5,87.03999999999999,295.45145960624575,0.060000000000000005
SOL,LONG,2025-10-30 14:32:24,2025-11-03 20:48:19,6135.916666666667,181.7,165.7,,32.72,96.07,63.349999999999994,193.6124694376528,0.05
SOL,LONG,2025-10-30 16:46:14,2025-11-03 21:06:38,6020.4,179.61,165.52,,32.339999999999996,41.36,9.020000000000003,27.891156462585048,0.03
SOL,SHORT,2025-10-07 17:23:27,2025-11-07 17:08:45,44625.3,223.0,163.59,,13.370000000000001,374.77,-361.4,-2703.0665669409123,0.16
SOL,SHORT,2025-10-07 18:14:59,2025-11-07 17:33:20,44598.35,223.66,162.91,,11.18,376.46999999999997,-365.28999999999996,-3267.3524150268336,0.15
ZEC,SHORT,2025-10-31 18:23:27,2025-10-31 18:32:43,9.266666666666667,397.66,398.93,,27.83,27.94,-0.11000000000000298,-0.39525691699605814,0.02
ZEC,SHORT,2025-11-02 10:15:59,2025-11-02 10:45:01,29.033333333333335,402.54,399.34,,116.69,115.86,0.8299999999999983,0.7112863141657368,0.1
ZEC,SHORT,2025-11-02 11:14:23,2025-11-02 11:14:25,0.03333333333333333,393.46,393.74,,11.8,86.65,-74.85000000000001,-634.3220338983051,0.03
ZEC,LONG,2025-11-02 11:29:22,2025-11-02 11:36:20,6.966666666666667,385.04,384.64,,115.56,115.34,-0.21999999999999886,-0.1903772931810305,0.1
ZEC,LONG,2025-11-02 12:06:32,2025-11-02 12:13:50,7.3,377.3,378.49,,83.04,83.24,0.19999999999998863,0.24084778420037165,0.06
ZEC,LONG,2025-11-02 12:34:55,2025-11-02 12:42:51,7.933333333333334,384.39,380.8,,11.53,91.35,79.82,692.2810060711188,0.04
ZEC,LONG,2025-11-02 12:34:55,2025-11-02 13:11:45,36.833333333333336,384.41,370.5,,80.76,88.88,8.11999999999999,10.054482417038125,0.07
ZEC,LONG,2025-11-02 13:04:33,2025-11-02 13:56:42,52.15,374.28,390.09,,11.23,101.38,90.14999999999999,802.7604630454139,0.04
ZEC,LONG,2025-11-02 13:04:33,2025-11-02 14:19:31,74.96666666666667,374.39,387.98,,14.99,96.96,81.97,546.8312208138759,0.05
ZEC,LONG,2025-11-02 13:04:33,2025-11-02 15:03:55,119.36666666666666,374.54,392.04,,63.7,94.05,30.349999999999994,47.64521193092621,0.07
ZEC,LONG,2025-11-02 13:48:41,2025-11-02 15:33:44,105.05,390.86,390.64,,101.66000000000001,11.72,-89.94000000000001,-88.47137517214244,0.04
ZEC,LONG,2025-11-02 14:11:51,2025-11-02 15:33:44,81.88333333333334,391.75,390.5,,97.98,23.419999999999998,-74.56,-76.0971626862625,0.05
ZEC,LONG,2025-11-02 14:56:15,2025-11-02 15:33:44,37.483333333333334,391.18,390.45,,19.57,58.55,38.98,199.18242207460398,0.03
ZEC,LONG,2025-11-02 14:56:15,2025-11-02 15:48:31,52.266666666666666,391.19,395.95,,74.36,91.02999999999999,16.669999999999987,22.417966648735863,0.07
ZEC,LONG,2025-11-02 15:26:25,2025-11-02 16:02:48,36.38333333333333,391.18,397.5,,93.92,23.84,-70.08,-74.6166950596252,0.05
ZEC,LONG,2025-11-02 15:40:51,2025-11-02 16:02:48,21.95,392.97,397.49,,90.42,59.599999999999994,-30.820000000000007,-34.0853793408538,0.06
ZEC,LONG,2025-11-02 15:55:39,2025-11-02 16:16:49,21.166666666666668,394.41,393.04,,82.86,94.28999999999999,11.429999999999993,13.79435191889934,0.07
ZEC,LONG,2025-11-02 16:09:42,2025-11-02 16:31:06,21.4,396.54,389.87,,95.21000000000001,27.279999999999998,-67.93,-71.34754752652033,0.05
ZEC,LONG,2025-11-02 16:23:53,2025-11-02 16:31:06,7.216666666666667,389.74,389.94,,85.77,19.49,-66.28,-77.27643698262796,0.04
ZEC,LONG,2025-11-02 17:08:00,2025-11-02 17:15:01,7.016666666666667,397.7,393.45,,23.87,82.59,58.72,245.99916212819437,0.04
ZEC,LONG,2025-11-02 17:08:00,2025-11-02 17:52:47,44.78333333333333,397.71,394.03,,59.68,94.52999999999999,34.84999999999999,58.39477211796245,0.06
ZEC,LONG,2025-11-02 17:45:04,2025-11-02 18:07:22,22.3,393.53,395.89,,23.62,79.15,55.53,235.0973751058425,0.04
ZEC,LONG,2025-11-02 17:45:04,2025-11-02 18:22:01,36.95,393.6,395.39,,70.88,23.709999999999997,-47.17,-66.54909706546276,0.04
ZEC,LONG,2025-11-02 18:00:15,2025-11-02 18:22:01,21.766666666666666,395.31,395.38,,79.09,35.57,-43.52,-55.02591983815906,0.04
ZEC,LONG,2025-11-02 18:14:36,2025-11-02 18:36:38,22.033333333333335,394.94,401.76,,59.260000000000005,68.27,9.009999999999991,15.204184947688137,0.05
ZEC,LONG,2025-11-02 18:29:32,2025-11-02 18:51:26,21.9,397.93,402.12,,67.68,56.279999999999994,-11.400000000000013,-16.84397163120569,0.05
ZEC,SHORT,2025-11-02 11:14:23,2025-11-02 19:22:35,488.2,393.4,415.56,,74.72,91.46000000000001,-16.74000000000001,-22.403640256959328,0.07
ZEC,SHORT,2025-11-02 19:14:19,2025-11-02 19:38:01,23.7,416.07,408.79,,16.63,81.79,-65.16000000000001,-391.82200841852085,0.04
ZEC,SHORT,2025-11-02 19:14:19,2025-11-03 20:48:19,1534.0,415.98,427.09,,62.379999999999995,115.36,-52.980000000000004,-84.9310676498878,0.07
ZEC,SHORT,2025-11-02 19:14:19,2025-11-03 21:06:38,1552.3166666666666,416.15,428.96,,12.48,72.95,-60.47,-484.5352564102564,0.03
XPL,LONG,2025-10-07 04:35:56,2025-10-07 04:36:43,0.7833333333333333,1.0225,1.0182,,14.33,14.24,-0.08999999999999986,-0.628053035589671,0.02
XPL,LONG,2025-10-07 12:55:54,2025-10-07 13:05:08,9.233333333333333,0.9325,0.9275,,14.0,13.9,-0.09999999999999964,-0.7142857142857117,0.02
XPL,LONG,2025-10-07 13:27:14,2025-10-07 13:29:35,2.35,0.9206,0.9167,,11.97,13.74,1.7699999999999996,14.786967418546363,0.01
XPL,LONG,2025-10-07 13:28:01,2025-10-07 13:29:36,1.5833333333333333,0.9217,0.9167,,13.84,11.92,-1.92,-13.872832369942195,0.01
XPL,LONG,2025-10-07 13:42:31,2025-10-07 13:44:04,1.55,0.9268,0.9219,,12.05,11.98,-0.07000000000000028,-0.5809128630705418,0.0
XPL,LONG,2025-10-07 14:16:25,2025-10-07 14:46:26,30.016666666666666,0.9133,0.9162,,14.62,14.65,0.030000000000001137,0.2051983584131405,0.02
XPL,LONG,2025-10-07 14:33:54,2025-10-07 14:50:18,16.4,0.9144,0.9111,,10.97,12.75,1.7799999999999994,16.226071103008195,0.01
XPL,LONG,2025-10-07 14:48:46,2025-10-07 14:50:53,2.1166666666666667,0.9153,0.9085,,12.82,10.9,-1.92,-14.976599063962556,0.01
XPL,LONG,2025-10-07 15:24:43,2025-10-07 15:32:24,7.683333333333334,0.9152,0.9105,,10.98,10.93,-0.05000000000000071,-0.4553734061930848,0.0
XPL,LONG,2025-10-07 15:35:28,2025-10-07 15:39:20,3.8666666666666667,0.9073,0.9035,,15.43,15.35,-0.08000000000000007,-0.518470511989631,0.02
XPL,LONG,2025-10-07 15:40:01,2025-10-07 15:48:27,8.433333333333334,0.9035,0.9,,10.84,10.8,-0.03999999999999915,-0.3690036900368925,0.0
XPL,LONG,2025-10-07 15:55:18,2025-10-07 16:06:18,11.0,0.9013,0.8989,,13.53,26.06,12.53,92.6090169992609,0.02
XPL,LONG,2025-10-07 16:06:09,2025-10-07 16:46:04,39.916666666666664,0.8992,0.9022,,12.6,15.33,2.7300000000000004,21.66666666666667,0.02
XPL,LONG,2025-10-07 16:15:18,2025-10-07 17:14:56,59.63333333333333,0.899,0.9186,,15.29,14.69,-0.5999999999999996,-3.924133420536296,0.02
XPL,LONG,2025-10-07 16:38:10,2025-10-07 17:21:03,42.88333333333333,0.9016,0.9182,,14.44,11.02,-3.42,-23.68421052631579,0.01
XPL,LONG,2025-10-07 16:46:06,2025-10-07 17:42:39,56.55,0.903,0.9222,,10.84,11.07,0.23000000000000043,2.121771217712181,0.0
XPL,LONG,2025-10-07 17:39:36,2025-10-07 18:11:32,31.933333333333334,0.9248,0.9173,,11.1,12.83,1.7300000000000004,15.58558558558559,0.01
XPL,LONG,2025-10-07 18:04:32,2025-10-08 15:28:11,1283.65,0.9229,0.8852,,12.93,14.15,1.2200000000000006,9.435421500386703,0.02
XPL,SHORT,2025-10-31 19:52:20,2025-10-31 20:39:33,47.21666666666667,0.3018,0.3046,,124.29,125.55,-1.259999999999991,-1.013758146270811,0.1
XPL,SHORT,2025-11-01 02:48:39,2025-11-01 03:09:04,20.416666666666668,0.2969,0.2962,,796.8599999999999,972.22,-175.36000000000013,-22.006375021961215,0.71
